"PRESSURE1","TEMPERATURE1","STRESS_XX","STRESS_XY","STRESS_YY","STRESS_ZZ","STRAIN_XX","STRAIN_XY","STRAIN_YY","STRAIN_ZZ","STRAIN_PLS","DILATANCY","NODAL_VELOCITY1:0","NODAL_VELOCITY1:1","NODAL_VELOCITY1:2","DISPLACEMENT:0","DISPLACEMENT:1","DISPLACEMENT:2","DENSITY","VISCOSITY","SPECIFIC_HEAT_CAPACITY","HEAT_CONDUCTIVITY","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.179201340677707e-03,3.359500020902115e+02,8.061710745656014e-03,1.038467595651516e-08,8.056900417226915e-03,-1.063349589901966e-02,1.157322316099308e-03,1.285721785091960e-09,1.157024533862899e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,-2.533773093661172e-15,0.000000000000000e+00,4.023116650379840e-03,0.000000000000000e+00,0.000000000000000e+00,9.890703995673034e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.359999895095825e-01,9.359999895095825e-01,0.000000000000000e+00,0.000000000000000e+00
8.051402986051875e-03,3.357500046652551e+02,7.942508817837977e-03,1.047728995913218e-08,7.937716057863012e-03,-1.065017061738047e-02,1.150975393609085e-03,1.297188280654075e-09,1.150678698943674e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-1.674114207384928e-15,0.000000000000000e+00,4.024253000526817e-03,0.000000000000000e+00,0.000000000000000e+00,9.891117990342696e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.369999766349792e-01,9.369999766349792e-01,0.000000000000000e+00,0.000000000000000e+00
7.923597013952441e-03,3.355499953193699e+02,7.823299784939900e-03,1.056990948204501e-08,7.818524594466244e-03,-1.066684632964474e-02,1.144628092807931e-03,1.308655459681383e-09,1.144332485778343e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,-8.144040807864383e-16,0.000000000000000e+00,4.025389418406413e-03,0.000000000000000e+00,0.000000000000000e+00,9.891532009688683e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.380000233650208e-01,9.380000233650208e-01,0.000000000000000e+00,0.000000000000000e+00
7.795798659326608e-03,3.353499978944135e+02,7.704097857121860e-03,1.066252348466203e-08,7.699340235102341e-03,-1.068352104800555e-02,1.138281170317708e-03,1.320121955243497e-09,1.137986650859118e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,4.525480548980730e-17,0.000000000000000e+00,4.026525768553389e-03,0.000000000000000e+00,0.000000000000000e+00,9.891946004358345e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.390000104904175e-01,9.390000104904175e-01,0.000000000000000e+00,0.000000000000000e+00
7.668000304700776e-03,3.351500004694572e+02,7.584895929303823e-03,1.075513748727906e-08,7.580155875738438e-03,-1.070019576636636e-02,1.131934247827485e-03,1.331588450805612e-09,1.131640815939893e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,9.049136917660498e-16,0.000000000000000e+00,4.027662118700365e-03,0.000000000000000e+00,0.000000000000000e+00,9.892359999028010e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,9.399999976158142e-01,9.399999976158142e-01,0.000000000000000e+00,0.000000000000000e+00
7.540201950074944e-03,3.349500030445008e+02,7.465694001485784e-03,1.084775148989608e-08,7.460971516374535e-03,-1.071687048472717e-02,1.125587325337262e-03,1.343054946367726e-09,1.125294981020667e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.764572578042295e-15,0.000000000000000e+00,4.028798468847341e-03,0.000000000000000e+00,0.000000000000000e+00,9.892773993697672e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.409999847412109e-01,9.409999847412109e-01,0.000000000000000e+00,0.000000000000000e+00
7.412403595449112e-03,3.347500056195445e+02,7.346492073667745e-03,1.094036549251311e-08,7.341787157010633e-03,-1.073354520308798e-02,1.119240402847039e-03,1.354521441929841e-09,1.118949146101442e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.624231464318541e-15,0.000000000000000e+00,4.029934818994318e-03,0.000000000000000e+00,0.000000000000000e+00,9.893187988367337e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.419999718666077e-01,9.419999718666077e-01,0.000000000000000e+00,0.000000000000000e+00
7.284597623349678e-03,3.345499962736592e+02,7.227283040769668e-03,1.103298501542593e-08,7.222595693613865e-03,-1.075022091535226e-02,1.112893102045885e-03,1.365988620957149e-09,1.112602932936111e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,3.483941590917027e-15,0.000000000000000e+00,4.031071236873913e-03,0.000000000000000e+00,0.000000000000000e+00,9.893602007713322e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.430000185966492e-01,9.430000185966492e-01,0.000000000000000e+00,0.000000000000000e+00
7.156799268723845e-03,3.343499988487029e+02,7.108081112951630e-03,1.112559901804296e-08,7.103411334249961e-03,-1.076689563371307e-02,1.106546179555662e-03,1.377455116519264e-09,1.106257098016886e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,4.343600477193273e-15,0.000000000000000e+00,4.032207587020890e-03,0.000000000000000e+00,0.000000000000000e+00,9.894016002382984e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.440000057220459e-01,9.440000057220459e-01,0.000000000000000e+00,0.000000000000000e+00
7.029000914098013e-03,3.341500014237465e+02,6.988879185133592e-03,1.121821302065999e-08,6.984226974886059e-03,-1.078357035207388e-02,1.100199257065439e-03,1.388921612081378e-09,1.099911263097660e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.203259363469515e-15,0.000000000000000e+00,4.033343937167867e-03,0.000000000000000e+00,0.000000000000000e+00,9.894429997052649e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.449999928474426e-01,9.449999928474426e-01,0.000000000000000e+00,0.000000000000000e+00
6.901202559472181e-03,3.339500039987901e+02,6.869677257315554e-03,1.131082702327701e-08,6.865042615522156e-03,-1.080024507043469e-02,1.093852334575216e-03,1.400388107643493e-09,1.093565428178435e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.062918249745762e-15,0.000000000000000e+00,4.034480287314843e-03,0.000000000000000e+00,0.000000000000000e+00,9.894843991722313e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.459999799728394e-01,9.459999799728394e-01,0.000000000000000e+00,0.000000000000000e+00
6.773396587372747e-03,3.337499946529048e+02,6.750468224417477e-03,1.140344654618984e-08,6.745851152125388e-03,-1.081692078269896e-02,1.087505033774062e-03,1.411855286670801e-09,1.087219215013104e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.922628376344247e-15,0.000000000000000e+00,4.035616705194438e-03,0.000000000000000e+00,0.000000000000000e+00,9.895258011068298e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.470000267028809e-01,9.470000267028809e-01,0.000000000000000e+00,0.000000000000000e+00
6.645598232746915e-03,3.335499972279485e+02,6.631266296599438e-03,1.149606054880686e-08,6.626666792761485e-03,-1.083359550105977e-02,1.081158111283839e-03,1.423321782232915e-09,1.080873380093879e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,7.782287262620493e-15,0.000000000000000e+00,4.036753055341415e-03,0.000000000000000e+00,0.000000000000000e+00,9.895672005737960e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.480000138282776e-01,9.480000138282776e-01,0.000000000000000e+00,0.000000000000000e+00
6.517799878121082e-03,3.333499998029922e+02,6.512064368781399e-03,1.158867455142389e-08,6.507482433397582e-03,-1.085027021942058e-02,1.074811188793616e-03,1.434788277795030e-09,1.074527545174654e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.641946148896738e-15,0.000000000000000e+00,4.037889405488391e-03,0.000000000000000e+00,0.000000000000000e+00,9.896086000407625e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.490000009536743e-01,9.490000009536743e-01,0.000000000000000e+00,0.000000000000000e+00
6.390001523495250e-03,3.331500023780358e+02,6.392862440963360e-03,1.168128855404091e-08,6.388298074033678e-03,-1.086694493778139e-02,1.068464266303393e-03,1.446254773357144e-09,1.068181710255428e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,9.501605035172986e-15,0.000000000000000e+00,4.039025755635368e-03,0.000000000000000e+00,0.000000000000000e+00,9.896499995077287e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.499999880790710e-01,9.499999880790710e-01,0.000000000000000e+00,0.000000000000000e+00
6.262203168869418e-03,3.329500049530795e+02,6.273660513145323e-03,1.177390255665794e-08,6.269113714669776e-03,-1.088361965614220e-02,1.062117343813170e-03,1.457721268919259e-09,1.061835875336203e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.036126392144923e-14,0.000000000000000e+00,4.040162105782345e-03,0.000000000000000e+00,0.000000000000000e+00,9.896913989746952e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.509999752044678e-01,9.509999752044678e-01,0.000000000000000e+00,0.000000000000000e+00
6.134397196769982e-03,3.327499956071941e+02,6.154451480247245e-03,1.186652207957076e-08,6.149922251273008e-03,-1.090029536840647e-02,1.055770043012016e-03,1.469188447946567e-09,1.055489662170872e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.122097404804772e-14,0.000000000000000e+00,4.041298523661940e-03,0.000000000000000e+00,0.000000000000000e+00,9.897328009092937e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.520000219345093e-01,9.520000219345093e-01,0.000000000000000e+00,0.000000000000000e+00
6.006598842144151e-03,3.325499981822379e+02,6.035249552429207e-03,1.195913608218779e-08,6.030737891909105e-03,-1.091697008676728e-02,1.049423120521793e-03,1.480654943508682e-09,1.049143827251647e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.208063293432396e-14,0.000000000000000e+00,4.042434873808916e-03,0.000000000000000e+00,0.000000000000000e+00,9.897742003762599e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.530000090599060e-01,9.530000090599060e-01,0.000000000000000e+00,0.000000000000000e+00
5.878800487518319e-03,3.323500007572815e+02,5.916047624611169e-03,1.205175008480482e-08,5.911553532545202e-03,-1.093364480512810e-02,1.043076198031570e-03,1.492121439070796e-09,1.042797992332421e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.294029182060020e-14,0.000000000000000e+00,4.043571223955893e-03,0.000000000000000e+00,0.000000000000000e+00,9.898155998432264e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.539999961853027e-01,9.539999961853027e-01,0.000000000000000e+00,0.000000000000000e+00
5.751002132892486e-03,3.321500033323251e+02,5.796845696793130e-03,1.214436408742184e-08,5.792369173181298e-03,-1.095031952348891e-02,1.036729275541347e-03,1.503587934632910e-09,1.036452157413196e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.379995070687645e-14,0.000000000000000e+00,4.044707574102869e-03,0.000000000000000e+00,0.000000000000000e+00,9.898569993101926e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.549999833106995e-01,9.549999833106995e-01,0.000000000000000e+00,0.000000000000000e+00
5.623203778266654e-03,3.319500059073688e+02,5.677643768975092e-03,1.223697809003887e-08,5.673184813817396e-03,-1.096699424184972e-02,1.030382353051124e-03,1.515054430195025e-09,1.030106322493971e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,1.465960959315269e-14,0.000000000000000e+00,4.045843924249845e-03,0.000000000000000e+00,0.000000000000000e+00,9.898983987771590e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.559999704360962e-01,9.559999704360962e-01,0.000000000000000e+00,0.000000000000000e+00
5.495397806167219e-03,3.317499965614835e+02,5.558434736077014e-03,1.232959761295169e-08,5.553993350420628e-03,-1.098366995411399e-02,1.024035052249970e-03,1.526521609222333e-09,1.023760109328640e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.551931971975119e-14,0.000000000000000e+00,4.046980342129441e-03,0.000000000000000e+00,0.000000000000000e+00,9.899398007117575e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.570000171661377e-01,9.570000171661377e-01,0.000000000000000e+00,0.000000000000000e+00
5.367599451541387e-03,3.315499991365271e+02,5.439232808258977e-03,1.242221161556872e-08,5.434808991056726e-03,-1.100034467247480e-02,1.017688129759747e-03,1.537988104784448e-09,1.017414274409414e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.637897860602743e-14,0.000000000000000e+00,4.048116692276418e-03,0.000000000000000e+00,0.000000000000000e+00,9.899812001787240e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.580000042915344e-01,9.580000042915344e-01,0.000000000000000e+00,0.000000000000000e+00
5.239801096915555e-03,3.313500017115708e+02,5.320030880440938e-03,1.251482561818574e-08,5.315624631692821e-03,-1.101701939083561e-02,1.011341207269524e-03,1.549454600346562e-09,1.011068439490189e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.723863749230367e-14,0.000000000000000e+00,4.049253042423394e-03,0.000000000000000e+00,0.000000000000000e+00,9.900225996456902e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.589999914169312e-01,9.589999914169312e-01,0.000000000000000e+00,0.000000000000000e+00
5.112002742289723e-03,3.311500042866144e+02,5.200828952622899e-03,1.260743962080277e-08,5.196440272328918e-03,-1.103369410919642e-02,1.004994284779301e-03,1.560921095908676e-09,1.004722604570964e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.809829637857992e-14,0.000000000000000e+00,4.050389392570370e-03,0.000000000000000e+00,0.000000000000000e+00,9.900639991126565e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.599999785423279e-01,9.599999785423279e-01,0.000000000000000e+00,0.000000000000000e+00
4.984196770190437e-03,3.309499949407292e+02,5.084544759313309e-03,1.159205150390452e-08,5.080166382360585e-03,-1.104995998965924e-02,9.988026749364093e-04,1.435206376673650e-09,9.985316325539502e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.764584551965821e-14,0.000000000000000e+00,4.051253607622853e-03,0.000000000000000e+00,0.000000000000000e+00,9.901054010472552e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.610000252723694e-01,9.610000252723694e-01,0.000000000000000e+00,0.000000000000000e+00
4.856398415564755e-03,3.307499975157728e+02,4.968267559512510e-03,1.057670013289019e-08,4.963899485131043e-03,-1.106622489185210e-02,9.926114374654445e-04,1.309496206929014e-09,9.923410328611969e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.719339347424968e-14,0.000000000000000e+00,4.052117765326195e-03,0.000000000000000e+00,0.000000000000000e+00,9.901468005142216e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.620000123977661e-01,9.620000123977661e-01,0.000000000000000e+00,0.000000000000000e+00
4.728600060939073e-03,3.305500000908165e+02,4.851990359711712e-03,9.561348761875865e-09,4.847632587901500e-03,-1.108248979404494e-02,9.864201999944802e-04,1.183786037184379e-09,9.861504331684435e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.674094142884114e-14,0.000000000000000e+00,4.052981923029537e-03,0.000000000000000e+00,0.000000000000000e+00,9.901881999811879e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.629999995231628e-01,9.629999995231628e-01,0.000000000000000e+00,0.000000000000000e+00
4.600801706313390e-03,3.303500026658601e+02,4.735713159910913e-03,8.545997390861540e-09,4.731365690671959e-03,-1.109875469623779e-02,9.802289625235154e-04,1.058075867439743e-09,9.799598334756902e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.628848938343260e-14,0.000000000000000e+00,4.053846080732879e-03,0.000000000000000e+00,0.000000000000000e+00,9.902295994481541e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.639999866485596e-01,9.639999866485596e-01,0.000000000000000e+00,0.000000000000000e+00
4.473003351687708e-03,3.301500052409037e+02,4.619435960110115e-03,7.530646019847212e-09,4.615098793442417e-03,-1.111501959843065e-02,9.740377250525510e-04,9.323656976951074e-10,9.737692337829369e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.583603733802407e-14,0.000000000000000e+00,4.054710238436221e-03,0.000000000000000e+00,0.000000000000000e+00,9.902709989151205e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.649999737739563e-01,9.649999737739563e-01,0.000000000000000e+00,0.000000000000000e+00
4.345197379588423e-03,3.299499958950184e+02,4.503151829558897e-03,6.515234128395914e-09,4.498824966076544e-03,-1.113128547009969e-02,9.678461185503250e-04,8.066480349439894e-10,9.675782650969372e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.538355832402487e-14,0.000000000000000e+00,4.055574447648039e-03,0.000000000000000e+00,0.000000000000000e+00,9.903124008497190e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.660000205039978e-01,9.660000205039978e-01,0.000000000000000e+00,0.000000000000000e+00
4.217399024962740e-03,3.297499984700621e+02,4.386874629758098e-03,5.499882757381588e-09,4.382558068847002e-03,-1.114755037229254e-02,9.616548810793605e-04,6.809378651993539e-10,9.613876654041840e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.493110627861633e-14,0.000000000000000e+00,4.056438605351381e-03,0.000000000000000e+00,0.000000000000000e+00,9.903538003166855e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,9.670000076293945e-01,9.670000076293945e-01,0.000000000000000e+00,0.000000000000000e+00
